adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/zSFuvi6fIPT8CHpH1KMG25T2Iub.jpg,80,281,en,Strange Days,"Former policeman Lenny Nero has moved into a more lucrative trade: the illegal sale of virtual reality-like recordings that allow users to experience the emotions and past experiences of others. While they typically contain tawdry incidents, Nero is shocked when he receives one showing a murder.",20.606,/rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg,1995-10-13,Strange Days,False,7.002,1250
False,/eINHLmQNce1UoLuKlqKBvJK12Sd.jpg,18,122081,en,Spring Breakers,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.",34.903,/h3ufD3KszAl19r1gBv5wgvw4xpn.jpg,2013-01-24,Spring Breakers,False,5.222,3702
False,/s0PHMO7pSeOwzGl11Wc1Qg356Hw.jpg,18,1014209,en,Suncoast,"While caring for her brother along with her audacious mother, a teenager strikes up an unlikely friendship with an eccentric activist who is protesting one of the most landmark medical cases of all time.",46.771,/nmPLUp5lVMiGomkN3db1WPeNrz3.jpg,2024-02-02,Suncoast,False,6.881,67
False,/8vQBXqDbb30qNpBcNYwTesSg75.jpg,878,1927,en,Hulk,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",53.879,/qnngKqAcqfH2pBxDoKu5lxzSbTo.jpg,2003-06-19,Hulk,False,5.545,5541
False,/5ccklJJR9McV3nzAgurdbc5nAlz.jpg,878,9348,en,Species,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",37.377,/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg,1995-07-07,Species,False,5.95,1520
False,/m5dA4JZsj78EBTa2D6imWOAebwB.jpg,35,4247,en,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",61.375,/lRQiJXETkCnVVurHmglNvMXrZOx.jpg,2000-07-07,Scary Movie,False,6.354,6625
False,/mmND1cbAilqScI0l5DhoEEQ0h17.jpg,28,12211,en,Highlander: Endgame,"Immortals Connor and Duncan Macleod join forces against a man from Connor's distant past in the highlands of Scotland, Kell, an immensely powerful immortal who leads an army of equally powerful and deadly immortal swordsmen and assassins. No immortal alive has been able to defeat Kell yet, and neither Connor nor Duncan are skilled enough themselves to take him on and live. The two of them eventually come to one inevitable conclusion; one of them must die so that the combined power of both the Highlanders can bring down Kell for good. There can be only one... the question is, who will it be?",17.752,/pFgdn4kwtgLjd73lXFtif7G2GWs.jpg,2000-09-01,Highlander: Endgame,False,4.803,381
False,/jXORVzqmZ0NiQwsfW8CP1mFSoU5.jpg,35,1018754,en,Shortcomings,"When his girlfriend leaves for New York City on a 3-month-long internship, a strongly opinionated Berkeley arthouse movie theater manager begins exploring life as a bachelor.",13.359,/4yuxNnnH50ut1Aqboa18liaX5SN.jpg,2023-08-04,Shortcomings,False,6.3,47
False,/fFLaOQVFmFQlWvnKikWPh7jyciV.jpg,99,1160688,fr,Accroche Tes Patins!,"Following multiple scandals surrounding Canada’s hockey infrastructure and its dishonest leaders, a generation of young athletes find themselves facing a moral dilemma. Frédérique describes her exit from the game.",22.574,/3MEwqrZ2ZQzf1YL9VLdH1eFMKqo.jpg,2024-03-24,Skate!,False,0.0,0
False,/fixsyUhr0V6RIAoYYHo11p15nmY.jpg,53,336960,en,Her Infidelity,"After a one-night stand with her son's attractive teacher, a troubled wife finds herself stalked by the dangerously obsessed man.",13.429,/g9d4tX690c1vjdRcK7TNcfVSd7W.jpg,2015-04-19,Her Infidelity,False,4.241,27
False,/fX1DFPMZYsRG17BmMPJAKUaBZEz.jpg,80,877,en,Scarface,"In 1920s Chicago, Italian immigrant and notorious thug, Antonio ""Tony"" Camonte, shoots his way to the top of the mobs while trying to protect his sister from the criminal life.",24.915,/y4E5oRiHMTFkEB12IIcpbKbKzDW.jpg,1932-04-09,Scarface,False,7.456,560
False,/9q9OmFsgCA5OGEa2leItT6tZjFl.jpg,27,15212,en,Species: The Awakening,"A scientist, Dr Holander, takes his niece Miranda to Mexico in an attempt to reverse the effects of the alien DNA he used to create her. However the treatment goes horribly wrong, and sets Miranda on a killing spree as she sets out to find a mate.",26.664,/wPsu2NM0eUpoqycgjjnRJIwxK13.jpg,2007-10-02,Species: The Awakening,False,4.731,229
False,/izptP2pmiAbQKct3cWgZKjHa4Ft.jpg,28,407375,en,Sniper: Ghost Shooter,"Elite snipers Brandon Beckett and Richard Miller are fighting extremists in the Middle East when the Colonel gives them a new mission: to protect a gas pipeline stretching from the Republic of Georgia to Western Europe from extremists eager to make a political statement. But when skirmishes with the enemy lead to U.S. snipers being killed by a ghost shooter who locks into their exact location, a security breach is suspected. Fingers are pointed and battle lines are drawn, all leading up to an explosive climax.",38.816,/pk0OypQ6Z3rsOtl7r0UhTEEqu44.jpg,2016-08-02,Sniper: Ghost Shooter,False,6.348,227
False,/8rft8A9nH43IReybFtYt21ezfMK.jpg,99,899082,en,Harry Potter 20th Anniversary: Return to Hogwarts,"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.",38.875,/jntLBq0MLR3hrwKaTQswxACRPMs.jpg,2022-01-01,Harry Potter 20th Anniversary: Return to Hogwarts,False,7.303,3183
False,/qCAyIV8CCG0IyvuunAgNoUSX1gR.jpg,16,649523,ja,どうにかなる日々,"Love is love. Someday, the pain of being in love will be an endearing memory. No matter who the feelings are towards, no matter what form it takes, all love and lifestyles have the same value. An omnibus anime tells the stories of “The wedding of an ex”, “a student and a teacher at an all-boys’ school” and “childhood friends whose bodies and hearts change with adolescence.”",59.912,/kKMFum83Lf6upDBr74dCclHJlOY.jpg,2020-10-23,Happy-Go-Lucky Days,False,5.2,10
False,/tdo5GwYAsdRkYTTMpXM9aZu8DlH.jpg,53,11258,en,Hard Rain,An armored car driver tries to elude a gang of thieves while a flood ravages the countryside.,24.249,/hhG5ppaEQIV83GbUVfPlBMDFvVu.jpg,1998-01-16,Hard Rain,False,5.803,666
False,/oPeJdQLq4p3dYb1dup7UgLd0ENc.jpg,18,180951,en,Summer in February,"The Newlyn School of artists flourished at the beginning of the 20th Century and the film focuses on the wild and bohemian Lamorna Group, which included Alfred Munnings and Laura and Harold Knight. The incendiary anti-Modernist Munnings, now regarded as one of Britain's most sought-after artists, is at the centre of the complex love triangle, involving aspiring artist Florence Carter-Wood and Gilbert Evans, the land agent in charge of the Lamorna Valley estate. True - and deeply moving - the story is played out against the timeless beauty of the Cornish coast, in the approaching shadow of The Great War.",12.452,/gZmoi0jpdR6NxxRGcN61hE6zUUS.jpg,2013-06-13,Summer in February,False,5.4,109
False,/vujKrqkydYxLuFvdGjA5bDicupV.jpg,12,254375,en,Hector and the Search for Happiness,"Hector is a quirky psychiatrist who has become increasingly tired of his humdrum life. As he tells his girlfriend, Clara, he feels like a fraud: he hasn’t really tasted life, and yet he’s offering advice to patients who are just not getting any happier. So Hector decides to break out of his deluded and routine driven life. Armed with buckets of courage and child-like curiosity, he embarks on a global quest in hopes of uncovering the elusive secret formula for true happiness. And so begins a larger than life adventure with riotously funny results.",15.366,/lymRg46xAt6s9ApWa9MBcgnzXAS.jpg,2014-08-14,Hector and the Search for Happiness,False,6.712,814
False,/lVtBEZ1GSf9pTd0wFf0eE5Jgojc.jpg,10749,11363,en,She's the One,"Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry",15.612,/gBcXhSwGq3MKl7HFpaTtK35pHPa.jpg,1996-08-26,She's the One,False,5.496,234
False,/zONM403tEJuSi0kZhA3TxkUoS22.jpg,28,1535,en,Spy Game,"On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal.",27.385,/6y8M1rxjKofQCRKKe6xeV91K2Fc.jpg,2001-11-18,Spy Game,False,6.91,1966
False,/xAX7sJncIG9ZS8mgbjlw3sildpO.jpg,27,57084,es,Satánico pandemonium: la sexorcista,"Sister Maria is known in the convent for her good works and charity, but, in the secret depths of her sexual fantasies, she is tormented by visions of another world - a world where her forbidden passions are allowed to run free. In this world Satan is her master. As her acts of violence and blasphemy mount, Maria realizes that she has been chosen by the Devil to destroy the convent and lead her sister nuns into hell!",42.093,/k6LZn3greNmaYhySVnwUkkDmlpo.jpg,1975-06-26,Satanic Pandemonium,False,6.5,82
False,/p9zvs64aKVtqbk2e5azr8VEPHeF.jpg,10749,503417,en,She Came to Me,"Composer Steven Lauddem is plagued by a creative block which leaves him unable to finish the score for his big comeback opera. When his former therapist-turned-wife Patricia suggests he rekindle his creativity by getting lost in the city, Steven sets out in search of inspiration. His epiphany comes after he meets a spirited woman named Katrina and discovers his life has much more potential than he bargained for, or ever could have imagined.",47.853,/2lG18RqCK8qTk7R5jA1L7ZRMWXu.jpg,2023-10-06,She Came to Me,False,5.82,50
False,/3c4BQzT0sS09IA5gRtJFIgyh95b.jpg,16,37100,ja,劇場版 美少女戦士セーラームーンR,"While enjoying the flower gardens, Sailor Moon and friends encounter an old childhood friend of Mamoru's: an alien! He's come back to give Mamoru a special flower but doesn't like Usagi and the rest of the planet's inhabitants. Sailor Moon must defend the earth from the evil Kisenian Flower he's brought back... before the evil vines and blossoms overrun the planet!",23.871,/sOsEDVFv2dJ8sI77XzQ2SeqRObZ.jpg,1993-12-05,Sailor Moon R: The Movie,False,7.9,154
False,/tgH4bAlDJjhxies1AuKZkNP5SSI.jpg,9648,22620,en,Scooby-Doo! The Mystery Begins,"Unjustly accused of staging a spooky practical joke complete with ghosts, Daphne, Velma, Fred and Shaggy are suspended from Coolsville High. To clear their names, they team up to solve the supernatural mystery…and head straight into nonstop laughs and adventure.",41.788,/fUbx2NFwRTmRMtwcTbzEd804WQj.jpg,2009-09-13,Scooby-Doo! The Mystery Begins,False,6.4,661
False,/b23jKOcAy7NyRD8uWH1vsFDUhwI.jpg,35,9889,en,Shallow Hal,"After taking his dying father's advice, Hal dates only the embodiments of female physical perfection. But that all changes after Hal has an unexpected run-in with self-help guru Tony Robbins. Intrigued by Hal's shallowness, Robbins hypnotizes him into seeing the beauty that exists even in the least physically appealing women. Hal soon falls for Rosemary, but he doesn't realize that his gorgeous girlfriend is actually a 300-pound-not-so-hottie.",52.283,/q4lZrHWTWuybb6pzMucj1c0ngCW.jpg,2001-11-01,Shallow Hal,False,6.159,2771
False,/7xhbi4UlNDAVHQ0HnqFELhOamOu.jpg,35,872709,fr,Fumer fait tousser,"After a devastating battle against a diabolical turtle, a team of five avengers — known as the ""Tobacco Force"" — is sent on a mandatory retreat to strengthen their decaying group cohesion. Their sojourn goes wonderfully well until Lézardin, Emperor of Evil, decides to annihilate planet Earth.",15.535,/qx5zfDcKIxZKsktM0WXp4SyDBwJ.jpg,2022-11-30,Smoking Causes Coughing,False,6.251,277
False,/uL8bRpISoAZBLGZzlkaGwxbotxu.jpg,16,267963,ja,宇宙戦艦ヤマト2199 星巡る方舟,"2199 AD. Yamato tried to leave behind the Large Magellanic Cloud galaxy, after receiving a ""Cosmo Reverse System"" at its destination, Iscandar. However, suddenly, it encounters a mysterious group at the edge of the Large Magellanic Cloud. The crew finds out that the group is called the ""Gatlantis,"" and that its leader is the Gutaba expeditionary force commander who calls himself ""Goran Dagaamu of Thunder."" The commander demands that Yamato be handed over to him. Yamato, wanting to hurry to Earth, escapes the fray. However, Yamato is attacked by a devastating beam weapon called the ""Flame Direct Attack Cannon"" that can transcend space.",13.977,/of8soPaCpSTT4MeHlIOieaOidUa.jpg,2014-12-06,Space Battleship Yamato 2199: Odyssey of the Celestial Ark,False,7.5,11
False,/i4nVONDi6brdbG8K8J1NmMrD0NJ.jpg,10752,16442,en,Sergeant York,Alvin York a hillbilly sharpshooter transforms himself from ruffian to religious pacifist. He is then called to serve his country and despite deep religious and moral objections to fighting becomes one of the most celebrated American heroes of WWI.,14.861,/54LTgyRHSixyeeFhLtCFj0SMAQ3.jpg,1941-09-27,Sergeant York,False,7.2,188
False,/6jF3HdLkHsEJtw8qKoEyZ9oJ7qB.jpg,10749,17993,en,Henry & June,"While traveling in Paris, author Henry Miller and his wife, June, meet Anais Nin, and sexual sparks fly as Nin starts an affair with the openly bisexual June. When June is forced to return to the U.S., she gives Nin her blessing to sleep with her husband. Then, when June returns to France, an unexpected, and sometimes contentious, threesome forms.",19.405,/cDMQLwT5LpdbA4dc4Twn43sbGRw.jpg,1990-09-28,Henry & June,False,6.146,177
False,/tE7jQPtH6VCQC1AmzfOcgSmiMiI.jpg,28,9569,en,Hard to Kill,"Mason Storm, a 'go it alone' cop, is gunned down at home. The intruders kill his wife, and think they've killed both Mason and his son too. Mason is secretly taken to a hospital where he spends several years in a coma. His son meanwhile is growing up thinking his father is dead. When Mason wakes up, everyone is in danger - himself, his son, his best friend, his nurse - but most of all those who arranged for his death",20.404,/nmtMNxslljllSTVtt7VIOXdxSZp.jpg,1990-02-09,Hard to Kill,False,5.972,571
False,/8e2jdxansk1hV1qMk3KwK1jYBSz.jpg,10770,840382,en,Sweet Revenge: A Hannah Swensen Mystery,"As Hannah and Mike experience engaged life while balancing their busy careers, a murder at a 24-hour gym complicates their wedding planning.",21.512,/26QfVdLQ6hYEwvrnhdJChQUgJJ8.jpg,2021-08-08,Sweet Revenge: A Hannah Swensen Mystery,False,6.875,20
False,/wdcSkdKRwiABA5SdNth1uAnErzw.jpg,53,928270,en,Heatwave,A woman's life takes an unexpected turn when she falls for her boss's wife. She must soon defend herself as she becomes entangled in a web of malice.,25.414,/kd2kN3tnsDNgPDf3lKhgn1aKtfy.jpg,2022-01-17,Heatwave,False,6.391,133
False,/3ombg55JQiIpoPnXYb2oYdr6DtP.jpg,878,560144,en,Skylines,"When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.",29.127,/2W4ZvACURDyhiNnSIaFPHfNbny3.jpg,2020-10-25,Skylines,False,5.572,516
False,/yFZG86Zvdy6JuIlMW9eHxlVkct5.jpg,16,413594,ja,劇場版 ソードアート・オンライン -オーディナル・スケール-,"In 2026, four years after the infamous Sword Art Online incident, a revolutionary new form of technology has emerged: the Augma, a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere, it is perfectly safe and allows players to use it while they are conscious, creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale, which immerses players in a fantasy role-playing game with player rankings and rewards.  Following the new craze, Kirito's friends dive into the game, and despite his reservations about the system, Kirito eventually joins them. While at first it appears to be just fun and games, they soon find out that the game is not all that it seems...",24.363,/2szdEK0Mr0RG0nWGFVTseNQHbnP.jpg,2017-02-18,Sword Art Online: The Movie – Ordinal Scale,False,7.734,644
False,/yfc7xWwLlEacjoOH4TRgb3tAaAe.jpg,28,770906,te,సలార్: పార్ట్‌ 1 – సీజ్‌ఫైర్‌,"Set in the fictional dystopian city-state of Khansaar, the film follows the friendship between Deva, a tribesman, and Varadha, the prince of Khansaar. When a coup d'état is planned by his father's ministers and his relatives, Varadha enlists Deva's help to become Khansaar's undisputed ruler.",26.404,/47Qhmf5OySjG5QUcfVqzqzjpCS2.jpg,2023-12-21,Salaar: Part 1 - Ceasefire,False,6.5,53
False,/oAgmTEQSCAXpwE16VoRVDGKrykR.jpg,28,568620,en,Snake Eyes: G.I. Joe Origins,"After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him.",41.029,/uIXF0sQGXOxQhbaEaKOi2VYlIL0.jpg,2021-07-22,Snake Eyes: G.I. Joe Origins,False,6.506,1458
False,/zOOKJyRIcjPC1S8xmNEgy2luAXi.jpg,16,573531,en,Halo Legends,The universe of the Halo video game series is expanded in seven short animated films from Japan's greatest anime directors and studios.,51.008,/cO3iAp2pPNdWE9eqS4pTEY5HghY.jpg,2010-02-16,Halo Legends,False,7.326,152
False,/hXQEk6oNxBrtA0CHqUpqjBF4yVh.jpg,18,273153,fr,La Belle Saison,"In 1971, a young woman moves from the French countryside to Paris and begins a passionate love affair with a feminist leader.",17.747,/ugqdTcTEiIl37jv0QiSUlpplEke.jpg,2015-08-19,Summertime,False,6.713,320
False,/mBwnZsZj6W0Gm1sUQDkUQEdY9lT.jpg,878,103269,en,Superman vs. The Elite,The Man of Steel finds himself outshone by a new team of ruthless superheroes who hold his idealism in contempt.,14.359,/kozJARWRoGHlOu6UVCdVPD4n8Jm.jpg,2012-06-12,Superman vs. The Elite,False,6.931,368
False,/zGkUjZNz7yhbPcCgVtrO24GvpLJ.jpg,53,990485,tl,Scorpio Nights 3,"A young couple's sex acts are witnessed by a young man through a hole. When the wife seduces him, they engage in an illicit affair. Chaos ensues when the husband learns about them.",25.668,/9uBbhfM8Co57T4Fn5flo0tMn5NC.jpg,2022-07-28,Scorpio Nights 3,False,6.292,12
False,/9VEOQvCnd8T8wILgyqjKgyhALw4.jpg,28,324542,en,Sleepless,"Undercover Las Vegas police officer Vincent Downs, who has got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters get T, Downs’ teenage son. In one sleepless night, he will have to rescue his son T (whom they got), evade an internal affairs investigation and bring the kidnappers to justice.",27.395,/9WkUSY33MDPGmz0vtzbsfaxTHVa.jpg,2017-01-12,Sleepless,False,5.9,1198
False,/xbEmI681B0aeYkIXQ2Nlfj42GCF.jpg,16,28460,ja,劇場版 美少女戦士セーラームーンSuperS セーラー9戦士集結！ブラック・ドリーム・ホールの奇跡,"The wicked Badiyanu has come to capture all Earth's children to gain enough power to absorb the planet in her Black Dream Hole. The Black Dream Hole is in Badiyanu's castle and absorbs the dream energy from children. The more children Badiyanu kidnaps, the larger the dream hole gets. The Sailor Team must save Earth's children and prevent the Black Dream Hole from enveloping the entire planet!",23.356,/11GoqlOv0AqNZ4V9w3oUhBMg86r.jpg,1995-12-23,Sailor Moon SuperS: The Movie: Black Dream Hole,False,8.039,129
False,/6aYZjRsRCDGuzWbNo43Jsi2thh.jpg,12,2270,en,Stardust,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",30.354,/7zbFmxy3DqKYL2M8Hop6uylp2Uy.jpg,2007-08-09,Stardust,False,7.3,3878
False,/jsVCkWwZ8Brq2kS7jlyW8rToo81.jpg,18,958182,es,Heroico,"Luis, an 18-year-old Mexican boy with indigenous roots, enters the Heroico Military College with the hope of securing a better future. There, he encounters a rigid and institutionally violent system designed to make him a perfect soldier.",29.207,/tRD18JW9iKqmwkQKvzPYDQetRoI.jpg,2023-09-21,Heroic,False,7.318,154
False,/wMNY6tU9WOUeAMRfqbCYwceOl9u.jpg,16,1001865,en,Scrooge: A Christmas Carol,"On a cold Christmas Eve, selfish miser Ebenezer Scrooge has one night left to face his past — and change the future — before time runs out.",30.137,/oyGb5JpEYMEqDDjfJKLEvPTVSjK.jpg,2022-11-18,Scrooge: A Christmas Carol,False,6.753,401
False,/ZsiP0qr8TRUJTAd1VE0VNkLzhH.jpg,18,955531,es,Hermana Muerte,"Spain, 1949. Narcisa, a novice, arrives at an old convent, converted into a girls' school, to work as a teacher.",35.577,/zfVdFJGGgHDM3RFZdTPhZqy1WEi.jpg,2023-10-05,Sister Death,False,5.982,217
False,/a6tIX4fGgp60w2d9pqYRbFM91ne.jpg,35,8488,en,Hitch,"Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert – now Allegra's boyfriend – it threatens to destroy both relationships.",43.96,/x3W9H3nhGQbWSlyI8Amp2F6Z6cz.jpg,2005-02-11,Hitch,False,6.559,5542
False,/6crByV9HyFBEymmJS3A4Y1gKz2W.jpg,53,65055,en,Shark Night 3D,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,21.739,/cjfRqUXtNc2iJHfP60HTq9nFs0.jpg,2011-09-02,Shark Night 3D,False,4.977,500
False,/nsWgxQrDcTVhSGzAu5kVlw64XB1.jpg,10749,35558,en,Starstruck,"Pop star Christopher Wilde has fame, fortune and a big-budget Hollywood movie awaiting him. But after meeting Jessica Olson, a down-to-earth girl from the Midwest, he is faced with following his heart or doing what's best for his career.",19.355,/kuyJuNiiZvu5iNr8Dgv5y75v1uc.jpg,2010-02-14,Starstruck,False,7.011,1149
False,/mNdsbVuRdsyo8eitW2IBW2BWRkU.jpg,878,193,en,Star Trek: Generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,31.224,/rHsCYDGHFUarGh5k987b0EFU6kC.jpg,1994-11-18,Star Trek: Generations,False,6.512,1249
False,/yUTuHb75UKnKiUTpDn1kzUl7cd3.jpg,35,10218,en,Swingers,"After 6 years together, Mike's girlfriend leaves him, so he travels to LA to be a star. Six months on, he's still not doing very well— so a few of his friends try to reconnect him to the social scene and hopefully help him forget his failed relationship.",18.63,/rRjWk68kU3a2so4lgr3TKB7Y5vA.jpg,1996-10-18,Swingers,False,6.888,686
False,/3KQe8Vzma7ZAYE25mJjgIG4Gj5e.jpg,35,10658,en,Howard the Duck,A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...,21.628,/eU0dWo8PJgsSAZFbcyHiUpuLSyW.jpg,1986-08-01,Howard the Duck,False,5.395,948
False,/5Ds8cbVWqrpToyPOpUMiwTVgoBJ.jpg,28,144336,en,Sabotage,"John ""Breacher"" Wharton leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done – until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.",20.352,/f5L0WlOAzFiKTOGNZTcKkEJ4iOT.jpg,2014-03-28,Sabotage,False,5.6,1352
False,/zhLcgqoIDvxNZPtvQ1PYloGalXs.jpg,53,61012,en,Silent Hill: Revelation 3D,"Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand, Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever.",32.831,/9ZDOzeSzjurGnQYokbRI0hJnmk6.jpg,2012-10-10,Silent Hill: Revelation 3D,False,5.497,1531
False,/vH5jfiKPG8N5suLbGLutZZulYAH.jpg,12,29993,en,Samson and Delilah,"When strongman Samson rejects the love of the beautiful Philistine woman Delilah, she seeks vengeance that brings horrible consequences they both regret.",32.327,/iNb2KMv056vpCJycqFp5Xbpw61Z.jpg,1949-12-21,Samson and Delilah,False,6.505,196
False,/m1fgGSLK0WvRpzM1AmZu38m0Tx8.jpg,28,842945,en,Supercell,"Good-hearted teenager William always lived in hope of following in his late father’s footsteps and becoming a storm chaser. His father’s legacy has now been turned into a storm-chasing tourist business, managed by the greedy and reckless Zane Rogers, who is now using William as the main attraction to lead a group of unsuspecting adventurers deep into the eye of the most dangerous supercell ever seen.",25.875,/gbGHezV6yrhua0KfAgwrknSOiIY.jpg,2023-03-17,Supercell,False,5.804,237
False,/1S7uCBV4rvQR24kh0TldWhjLV3F.jpg,12,8009,en,Highlander,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,45.436,/8Z8dptJEypuLoOQro1WugD855YE.jpg,1986-03-07,Highlander,False,6.901,2459
False,/e1rPzkIcBEJiAd3piGirt7qVux7.jpg,80,4638,en,Hot Fuzz,"Former London constable Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",44.185,/zPib4ukTSdXvHP9pxGkFCe34f3y.jpg,2007-02-14,Hot Fuzz,False,7.552,7204
False,/1aABIiqBY7yoQESE8qWvR0w9bJZ.jpg,16,265712,ja,STAND BY ME ドラえもん,Sewashi and Doraemon find themselves way back in time and meet Nobita. It is up to Doraemon to take care of Nobita or else he will not return to the present.,57.412,/wc7XQbfx6EIQqCuvmBMt3aisb2Y.jpg,2014-08-08,Stand by Me Doraemon,False,7.322,499
False,/eM9MZ1dhDCbRzwQg0FWpWWtLPMn.jpg,10752,390054,en,Sand Castle,"Set during the occupation of Iraq, a squad of U.S. soldiers try to protect a small village.",24.988,/aw2K9mV3DE4ez3glmKmBxpzrDPQ.jpg,2017-04-21,Sand Castle,False,6.483,745
False,/jzHwueypEAhp1KHza9DE32OnzIa.jpg,10749,10869,en,Herbie Rides Again,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,21.479,/1k14PPykkUQfhjn3xXDrc55lfHl.jpg,1974-02-12,Herbie Rides Again,False,6.101,381
False,/18qSHoHasfgIGOgocU4jm4oiZQP.jpg,878,4723,en,Southland Tales,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",21.978,/7dbIDQ80z4bxiDlAvxRwc5TI44C.jpg,2006-05-21,Southland Tales,False,5.145,513
False,/y6C5I2qSvkwTmgBgSEIzpw4BtFF.jpg,53,327833,en,Skin Trade,After his family is killed by a Serbian gangster with international interests. NYC detective Nick goes to S.E. Asia and teams up with a Thai detective to get revenge and destroy the syndicates human trafficking network.,18.229,/dfXB4ZKQRINdrY3xXMyLUJrXQai.jpg,2014-11-07,Skin Trade,False,6.116,251
False,/aPvy5AX0CK7n4DOHBhVw4X2puDP.jpg,18,994,en,Straw Dogs,"David Sumner, a mild-mannered academic from the United States, marries Amy, an Englishwoman. In order to escape a hectic stateside lifestyle, David and his wife relocate to the small town in rural Cornwall where Amy was raised. There, David is ostracized by the brutish men of the village, including Amy's old flame, Charlie. Eventually the taunts escalate, and two of the locals rape Amy. This sexual assault awakes a shockingly violent side of David.",18.724,/yigkfHE1OhkxPPrjrV78Y9ibGEk.jpg,1971-11-25,Straw Dogs,False,7.1,884
False,/a0OjGWE9ru1OlKLBujbz3mAYYxU.jpg,18,695,en,Short Cuts,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.",16.349,/nAEBc3g9bHAcF9whKFMfIxHxVwn.jpg,1993-09-05,Short Cuts,False,7.226,545
